x,y
257.06,1.48
257.06,1.48
257.06,1.48
257.06,1.48
272.23,8.75
272.23,8.75
272.23,8.75
272.23,8.75
272.23,8.75
272.23,8.75
272.23,8.75
272.23,8.75
272.23,8.75
272.23,8.75
267.97,22.67
267.97,22.67
267.97,22.67
267.97,22.67
267.97,22.67
267.97,22.67
267.97,22.67
267.97,22.67
267.97,22.67
267.97,22.67
266.16,20.01
266.16,20.01
266.16,20.01
266.16,20.01
266.16,20.01
266.16,20.01
266.16,20.01
266.16,20.01
266.16,20.01
266.16,20.01
261.34,22.07
261.34,22.07
261.34,22.07
261.34,22.07
261.34,22.07
261.34,22.07
261.34,22.07
261.34,22.07
261.34,22.07
261.34,22.07
242.36,10.58
242.36,10.58
242.36,10.58
242.36,10.58
242.36,10.58
242.36,10.58
242.36,10.58
242.36,10.58
242.36,10.58
242.36,10.58
253.0,16.1
253.0,16.1
253.0,16.1
253.0,16.1
253.0,16.1
253.0,16.1
253.0,16.1
253.0,16.1
253.0,16.1
253.0,16.1
273.8,25.56
273.8,25.56
273.8,25.56
273.8,25.56
273.8,25.56
273.8,25.56
273.8,25.56
273.8,25.56
273.8,25.56
273.8,25.56
278.54,32.93
278.54,32.93
278.54,32.93
278.54,32.93
278.54,32.93
278.54,32.93
278.54,32.93
278.54,32.93
278.54,32.93
278.54,32.93
283.58,20.78
283.58,20.78
283.58,20.78
283.58,20.78
283.58,20.78
283.58,20.78
283.58,20.78
283.58,20.78
283.58,20.78
283.58,20.78
259.32,0.51
259.32,0.51
259.32,0.51
259.32,0.51
259.32,0.51
259.32,0.51
259.32,0.51
259.32,0.51
259.32,0.51
259.32,0.51
279.92,23.03
279.92,23.03
279.92,23.03
279.92,23.03
279.92,23.03
279.92,23.03
279.92,23.03
279.92,23.03
279.92,23.03
279.92,23.03
260.2,13.12
260.2,13.12
260.2,13.12
260.2,13.12
260.2,13.12
260.2,13.12
260.2,13.12
260.2,13.12
260.2,13.12
260.2,13.12
252.78,9.25
252.78,9.25
252.78,9.25
252.78,9.25
252.78,9.25
252.78,9.25
252.78,9.25
252.78,9.25
252.78,9.25
252.78,9.25
289.02,26.81
289.02,26.81
289.02,26.81
289.02,26.81
289.02,26.81
289.02,26.81
289.02,26.81
289.02,26.81
289.02,26.81
289.02,26.81
286.02,28.91
286.02,28.91
286.02,28.91
286.02,28.91
286.02,28.91
286.02,28.91
286.02,28.91
286.02,28.91
286.02,28.91
286.02,28.91
265.61,28.48
265.61,28.48
265.61,28.48
265.61,28.48
265.61,28.48
265.61,28.48
265.61,28.48
265.61,28.48
265.61,28.48
265.61,28.48
276.59,14.89
276.59,14.89
276.59,14.89
276.59,14.89
276.59,14.89
276.59,14.89
276.59,14.89
276.59,14.89
276.59,14.89
276.59,14.89
260.44,1.98
260.44,1.98
260.44,1.98
260.44,1.98
260.44,1.98
260.44,1.98
260.44,1.98
260.44,1.98
260.44,1.98
260.44,1.98
275.35,21.76
275.35,21.76
275.35,21.76
275.35,21.76
275.35,21.76
275.35,21.76
275.35,21.76
275.35,21.76
275.35,21.76
275.35,21.76
267.52,15.74
267.52,15.74
267.52,15.74
267.52,15.74
267.52,15.74
267.52,15.74
267.52,15.74
267.52,15.74
267.52,15.74
267.52,15.74
275.26,12.6
275.26,12.6
275.26,12.6
275.26,12.6
275.26,12.6
275.26,12.6
275.26,12.6
275.26,12.6
275.26,12.6
275.26,12.6
280.37,12.31
280.37,12.31
280.37,12.31
280.37,12.31
280.37,12.31
280.37,12.31
280.37,12.31
280.37,12.31
280.37,12.31
280.37,12.31
270.45,9.41
270.45,9.41
270.45,9.41
270.45,9.41
270.45,9.41
270.45,9.41
270.45,9.41
270.45,9.41
270.45,9.41
270.45,9.41
276.66,13.14
276.66,13.14
276.66,13.14
276.66,13.14
276.66,13.14
276.66,13.14
276.66,13.14
276.66,13.14
276.66,13.14
276.66,13.14
272.19,5.38
272.19,5.38
272.19,5.38
272.19,5.38
272.19,5.38
272.19,5.38
272.19,5.38
272.19,5.38
272.19,5.38
272.19,5.38
279.77,19.91
279.77,19.91
279.77,19.91
279.77,19.91
279.77,19.91
279.77,19.91
279.77,19.91
279.77,19.91
279.77,19.91
279.77,19.91
248.48,4.54
248.48,4.54
248.48,4.54
248.48,4.54
248.48,4.54
248.48,4.54
248.48,4.54
248.48,4.54
248.48,4.54
248.48,4.54
261.62,7.3
261.62,7.3
261.62,7.3
261.62,7.3
261.62,7.3
261.62,7.3
261.62,7.3
261.62,7.3
261.62,7.3
261.62,7.3
284.95,12.25
284.95,12.25
284.95,12.25
284.95,12.25
284.95,12.25
284.95,12.25
284.95,12.25
284.95,12.25
284.95,12.25
284.95,12.25
277.58,26.01
277.58,26.01
277.58,26.01
277.58,26.01
277.58,26.01
277.58,26.01
277.58,26.01
277.58,26.01
277.58,26.01
277.58,26.01
257.95,21.83
257.95,21.83
257.95,21.83
257.95,21.83
257.95,21.83
257.95,21.83
257.95,21.83
257.95,21.83
257.95,21.83
257.95,21.83
279.66,25.96
279.66,25.96
279.66,25.96
279.66,25.96
279.66,25.96
279.66,25.96
279.66,25.96
279.66,25.96
279.66,25.96
279.66,25.96
244.33,2.9
244.33,2.9
244.33,2.9
244.33,2.9
244.33,2.9
244.33,2.9
244.33,2.9
244.33,2.9
244.33,2.9
244.33,2.9
264.47,13.57
264.47,13.57
264.47,13.57
264.47,13.57
264.47,13.57
264.47,13.57
264.47,13.57
264.47,13.57
264.47,13.57
264.47,13.57
283.36,31.62
283.36,31.62
283.36,31.62
283.36,31.62
283.36,31.62
283.36,31.62
283.36,31.62
283.36,31.62
283.36,31.62
283.36,31.62
273.6,10.25
273.6,10.25
273.6,10.25
273.6,10.25
273.6,10.25
273.6,10.25
273.6,10.25
273.6,10.25
273.6,10.25
273.6,10.25
252.36,20.4
252.36,20.4
252.36,20.4
252.36,20.4
252.36,20.4
252.36,20.4
252.36,20.4
252.36,20.4
252.36,20.4
252.36,20.4
266.37,10.58
266.37,10.58
266.37,10.58
266.37,10.58
266.37,10.58
266.37,10.58
266.37,10.58
266.37,10.58
266.37,10.58
266.37,10.58
288.33,19.61
288.33,19.61
288.33,19.61
288.33,19.61
288.33,19.61
288.33,19.61
288.33,19.61
288.33,19.61
288.33,19.61
288.33,19.61
264.0,18.88
264.0,18.88
264.0,18.88
264.0,18.88
264.0,18.88
264.0,18.88
264.0,18.88
264.0,18.88
264.0,18.88
264.0,18.88
271.28,8.08
271.28,8.08
271.28,8.08
271.28,8.08
271.28,8.08
271.28,8.08
271.28,8.08
271.28,8.08
271.28,8.08
271.28,8.08
277.67,18.67
277.67,18.67
277.67,18.67
277.67,18.67
277.67,18.67
277.67,18.67
277.67,18.67
277.67,18.67
277.67,18.67
277.67,18.67
269.29,30.16
269.29,30.16
269.29,30.16
269.29,30.16
269.29,30.16
269.29,30.16
269.29,30.16
269.29,30.16
269.29,30.16
269.29,30.16
252.76,2.03
252.76,2.03
252.76,2.03
252.76,2.03
252.76,2.03
252.76,2.03
252.76,2.03
252.76,2.03
252.76,2.03
252.76,2.03
180.34,31.4
180.34,31.4
180.34,31.4
180.34,31.4
180.34,31.4
180.34,31.4
180.34,31.4
180.34,31.4
180.34,31.4
180.34,31.4
153.62,36.27
153.62,36.27
153.62,36.27
153.62,36.27
153.62,36.27
153.62,36.27
153.62,36.27
153.62,36.27
153.62,36.27
153.62,36.27
214.18,21.78
214.18,21.78
214.18,21.78
214.18,21.78
214.18,21.78
214.18,21.78
214.18,21.78
214.18,21.78
214.18,21.78
214.18,21.78
196.5,41.9
196.5,41.9
196.5,41.9
196.5,41.9
196.5,41.9
196.5,41.9
196.5,41.9
196.5,41.9
196.5,41.9
196.5,41.9
175.91,28.83
175.91,28.83
175.91,28.83
175.91,28.83
175.91,28.83
175.91,28.83
175.91,28.83
175.91,28.83
175.91,28.83
175.91,28.83
144.45,22.04
144.45,22.04
144.45,22.04
144.45,22.04
144.45,22.04
144.45,22.04
144.45,22.04
144.45,22.04
144.45,22.04
144.45,22.04
193.76,51.0
193.76,51.0
193.76,51.0
193.76,51.0
193.76,51.0
193.76,51.0
193.76,51.0
193.76,51.0
193.76,51.0
193.76,51.0
215.45,19.98
215.45,19.98
215.45,19.98
215.45,19.98
215.45,19.98
215.45,19.98
215.45,19.98
215.45,19.98
215.45,19.98
215.45,19.98
188.16,33.03
188.16,33.03
188.16,33.03
188.16,33.03
188.16,33.03
188.16,33.03
188.16,33.03
188.16,33.03
188.16,33.03
188.16,33.03
250.1,35.69
250.1,35.69
250.1,35.69
250.1,35.69
250.1,35.69
250.1,35.69
250.1,35.69
250.1,35.69
250.1,35.69
250.1,35.69
177.89,33.41
177.89,33.41
177.89,33.41
177.89,33.41
177.89,33.41
177.89,33.41
177.89,33.41
177.89,33.41
177.89,33.41
177.89,33.41
201.34,0.04
201.34,0.04
201.34,0.04
201.34,0.04
201.34,0.04
201.34,0.04
201.34,0.04
201.34,0.04
201.34,0.04
201.34,0.04
165.75,41.44
165.75,41.44
165.75,41.44
165.75,41.44
165.75,41.44
165.75,41.44
165.75,41.44
165.75,41.44
165.75,41.44
165.75,41.44
151.07,32.4
151.07,32.4
151.07,32.4
151.07,32.4
151.07,32.4
151.07,32.4
151.07,32.4
151.07,32.4
151.07,32.4
151.07,32.4
183.94,8.42
183.94,8.42
183.94,8.42
183.94,8.42
183.94,8.42
183.94,8.42
183.94,8.42
183.94,8.42
183.94,8.42
183.94,8.42
165.05,11.04
165.05,11.04
165.05,11.04
165.05,11.04
165.05,11.04
165.05,11.04
165.05,11.04
165.05,11.04
165.05,11.04
165.05,11.04
185.82,17.71
185.82,17.71
185.82,17.71
185.82,17.71
185.82,17.71
185.82,17.71
185.82,17.71
185.82,17.71
185.82,17.71
185.82,17.71
165.74,10.17
165.74,10.17
165.74,10.17
165.74,10.17
165.74,10.17
165.74,10.17
165.74,10.17
165.74,10.17
165.74,10.17
165.74,10.17
210.08,4.92
210.08,4.92
210.08,4.92
210.08,4.92
210.08,4.92
210.08,4.92
210.08,4.92
210.08,4.92
210.08,4.92
210.08,4.92
238.12,34.58
238.12,34.58
238.12,34.58
238.12,34.58
238.12,34.58
238.12,34.58
238.12,34.58
238.12,34.58
238.12,34.58
238.12,34.58
218.06,38.85
218.06,38.85
218.06,38.85
218.06,38.85
218.06,38.85
218.06,38.85
218.06,38.85
218.06,38.85
218.06,38.85
218.06,38.85
199.02,15.66
199.02,15.66
199.02,15.66
199.02,15.66
199.02,15.66
199.02,15.66
199.02,15.66
199.02,15.66
199.02,15.66
199.02,15.66
160.76,15.19
160.76,15.19
160.76,15.19
160.76,15.19
160.76,15.19
160.76,15.19
160.76,15.19
160.76,15.19
160.76,15.19
160.76,15.19
163.11,20.8
163.11,20.8
163.11,20.8
163.11,20.8
163.11,20.8
163.11,20.8
163.11,20.8
163.11,20.8
163.11,20.8
163.11,20.8
206.62,33.81
206.62,33.81
206.62,33.81
206.62,33.81
206.62,33.81
206.62,33.81
206.62,33.81
206.62,33.81
206.62,33.81
206.62,33.81
219.68,36.86
219.68,36.86
219.68,36.86
219.68,36.86
219.68,36.86
219.68,36.86
219.68,36.86
219.68,36.86
219.68,36.86
219.68,36.86
242.56,46.34
242.56,46.34
242.56,46.34
242.56,46.34
242.56,46.34
242.56,46.34
242.56,46.34
242.56,46.34
242.56,46.34
242.56,46.34
174.43,13.62
174.43,13.62
174.43,13.62
174.43,13.62
174.43,13.62
174.43,13.62
174.43,13.62
174.43,13.62
174.43,13.62
174.43,13.62
223.89,37.72
223.89,37.72
223.89,37.72
223.89,37.72
223.89,37.72
223.89,37.72
223.89,37.72
223.89,37.72
223.89,37.72
223.89,37.72
209.14,35.31
209.14,35.31
209.14,35.31
209.14,35.31
209.14,35.31
209.14,35.31
209.14,35.31
209.14,35.31
209.14,35.31
209.14,35.31
175.0,10.26
175.0,10.26
175.0,10.26
175.0,10.26
175.0,10.26
175.0,10.26
175.0,10.26
175.0,10.26
175.0,10.26
175.0,10.26
208.82,36.83
208.82,36.83
208.82,36.83
208.82,36.83
208.82,36.83
208.82,36.83
208.82,36.83
208.82,36.83
208.82,36.83
208.82,36.83
195.0,30.26
195.0,30.26
195.0,30.26
195.0,30.26
195.0,30.26
195.0,30.26
195.0,30.26
195.0,30.26
195.0,30.26
195.0,30.26
146.21,4.75
146.21,4.75
146.21,4.75
146.21,4.75
146.21,4.75
146.21,4.75
146.21,4.75
146.21,4.75
146.21,4.75
146.21,4.75
131.13,15.36
131.13,15.36
131.13,15.36
131.13,15.36
131.13,15.36
131.13,15.36
131.13,15.36
131.13,15.36
131.13,15.36
131.13,15.36
184.16,22.66
184.16,22.66
184.16,22.66
184.16,22.66
184.16,22.66
184.16,22.66
184.16,22.66
184.16,22.66
184.16,22.66
184.16,22.66
211.92,39.3
211.92,39.3
211.92,39.3
211.92,39.3
211.92,39.3
211.92,39.3
211.92,39.3
211.92,39.3
211.92,39.3
211.92,39.3
208.77,61.62
208.77,61.62
208.77,61.62
208.77,61.62
208.77,61.62
208.77,61.62
208.77,61.62
208.77,61.62
208.77,61.62
208.77,61.62
193.91,27.37
193.91,27.37
193.91,27.37
193.91,27.37
193.91,27.37
193.91,27.37
193.91,27.37
193.91,27.37
193.91,27.37
193.91,27.37
184.04,7.99
184.04,7.99
184.04,7.99
184.04,7.99
184.04,7.99
184.04,7.99
184.04,7.99
184.04,7.99
184.04,7.99
184.04,7.99
184.28,44.82
184.28,44.82
184.28,44.82
184.28,44.82
184.28,44.82
184.28,44.82
184.28,44.82
184.28,44.82
184.28,44.82
184.28,44.82
179.16,16.03
179.16,16.03
179.16,16.03
179.16,16.03
179.16,16.03
179.16,16.03
179.16,16.03
179.16,16.03
179.16,16.03
179.16,16.03
198.25,51.14
198.25,51.14
198.25,51.14
198.25,51.14
198.25,51.14
198.25,51.14
198.25,51.14
198.25,51.14
198.25,51.14
198.25,51.14
233.61,44.67
233.61,44.67
233.61,44.67
233.61,44.67
233.61,44.67
233.61,44.67
233.61,44.67
233.61,44.67
233.61,44.67
233.61,44.67
183.8,2.13
183.8,2.13
183.8,2.13
183.8,2.13
183.8,2.13
183.8,2.13
183.8,2.13
183.8,2.13
183.8,2.13
183.8,2.13
198.02,38.2
198.02,38.2
198.02,38.2
198.02,38.2
198.02,38.2
198.02,38.2
198.02,38.2
198.02,38.2
198.02,38.2
198.02,38.2
198.09,47.34
198.09,47.34
198.09,47.34
198.09,47.34
198.09,47.34
198.09,47.34
198.09,47.34
198.09,47.34
198.09,47.34
198.09,47.34
190.6,42.59
190.6,42.59
190.6,42.59
190.6,42.59
190.6,42.59
190.6,42.59
190.6,42.59
190.6,42.59
190.6,42.59
190.6,42.59
201.83,28.62
201.83,28.62
201.83,28.62
201.83,28.62
201.83,28.62
201.83,28.62
201.83,28.62
201.83,28.62
201.83,28.62
201.83,28.62
183.51,8.97
183.51,8.97
183.51,8.97
183.51,8.97
183.51,8.97
183.51,8.97
183.51,8.97
183.51,8.97
183.51,8.97
183.51,8.97
162.13,36.73
162.13,36.73
162.13,36.73
162.13,36.73
162.13,36.73
162.13,36.73
162.13,36.73
162.13,36.73
162.13,36.73
162.13,36.73
190.94,37.55
190.94,37.55
190.94,37.55
190.94,37.55
190.94,37.55
190.94,37.55
190.94,37.55
190.94,37.55
190.94,37.55
190.94,37.55
167.74,22.43
167.74,22.43
167.74,22.43
167.74,22.43
167.74,22.43
167.74,22.43
167.74,22.43
167.74,22.43
167.74,22.43
167.74,22.43
234.98,34.97
234.98,34.97
234.98,34.97
234.98,34.97
234.98,34.97
234.98,34.97
234.98,34.97
234.98,34.97
234.98,34.97
234.98,34.97
161.41,21.3
161.41,21.3
161.41,21.3
161.41,21.3
161.41,21.3
161.41,21.3
161.41,21.3
161.41,21.3
161.41,21.3
161.41,21.3
191.33,29.49
191.33,29.49
191.33,29.49
191.33,29.49
191.33,29.49
191.33,29.49
191.33,29.49
191.33,29.49
191.33,29.49
191.33,29.49
165.55,26.41
165.55,26.41
165.55,26.41
165.55,26.41
165.55,26.41
165.55,26.41
165.55,26.41
165.55,26.41
165.55,26.41
165.55,26.41
202.29,29.35
202.29,29.35
202.29,29.35
202.29,29.35
202.29,29.35
202.29,29.35
202.29,29.35
202.29,29.35
202.29,29.35
202.29,29.35
184.15,53.66
184.15,53.66
184.15,53.66
184.15,53.66
184.15,53.66
184.15,53.66
184.15,53.66
184.15,53.66
184.15,53.66
184.15,53.66
206.46,38.32
206.46,38.32
206.46,38.32
206.46,38.32
206.46,38.32
206.46,38.32
206.46,38.32
206.46,38.32
206.46,38.32
206.46,38.32
230.14,58.74
230.14,58.74
230.14,58.74
230.14,58.74
230.14,58.74
230.14,58.74
230.14,58.74
230.14,58.74
230.14,58.74
230.14,58.74
204.24,36.11
204.24,36.11
204.24,36.11
204.24,36.11
204.24,36.11
204.24,36.11
204.24,36.11
204.24,36.11
204.24,36.11
204.24,36.11
206.71,47.91
206.71,47.91
206.71,47.91
206.71,47.91
206.71,47.91
206.71,47.91
206.71,47.91
206.71,47.91
206.71,47.91
206.71,47.91
212.27,28.41
212.27,28.41
212.27,28.41
212.27,28.41
212.27,28.41
212.27,28.41
212.27,28.41
212.27,28.41
212.27,28.41
212.27,28.41
186.77,26.54
186.77,26.54
186.77,26.54
186.77,26.54
186.77,26.54
186.77,26.54
186.77,26.54
186.77,26.54
186.77,26.54
186.77,26.54
213.62,46.91
213.62,46.91
213.62,46.91
213.62,46.91
213.62,46.91
213.62,46.91
213.62,46.91
213.62,46.91
213.62,46.91
213.62,46.91
196.48,32.91
196.48,32.91
196.48,32.91
196.48,32.91
196.48,32.91
196.48,32.91
196.48,32.91
196.48,32.91
196.48,32.91
196.48,32.91
190.87,16.99
190.87,16.99
190.87,16.99
190.87,16.99
190.87,16.99
190.87,16.99
190.87,16.99
190.87,16.99
190.87,16.99
190.87,16.99
212.21,17.0
212.21,17.0
212.21,17.0
212.21,17.0
212.21,17.0
212.21,17.0
212.21,17.0
212.21,17.0
212.21,17.0
212.21,17.0
143.54,5.1
143.54,5.1
143.54,5.1
143.54,5.1
143.54,5.1
143.54,5.1
143.54,5.1
143.54,5.1
143.54,5.1
143.54,5.1
163.46,41.15
163.46,41.15
163.46,41.15
163.46,41.15
163.46,41.15
163.46,41.15
163.46,41.15
163.46,41.15
163.46,41.15
163.46,41.15
204.44,11.76
204.44,11.76
204.44,11.76
204.44,11.76
204.44,11.76
204.44,11.76
204.44,11.76
204.44,11.76
204.44,11.76
204.44,11.76
184.64,37.11
184.64,37.11
184.64,37.11
184.64,37.11
184.64,37.11
184.64,37.11
184.64,37.11
184.64,37.11
184.64,37.11
184.64,37.11
183.67,6.47
183.67,6.47
183.67,6.47
183.67,6.47
183.67,6.47
183.67,6.47
183.67,6.47
183.67,6.47
183.67,6.47
183.67,6.47
193.11,27.94
193.11,27.94
193.11,27.94
193.11,27.94
193.11,27.94
193.11,27.94
193.11,27.94
193.11,27.94
193.11,27.94
193.11,27.94
162.51,16.99
162.51,16.99
162.51,16.99
162.51,16.99
162.51,16.99
162.51,16.99
162.51,16.99
162.51,16.99
162.51,16.99
162.51,16.99
134.97,4.67
134.97,4.67
134.97,4.67
134.97,4.67
134.97,4.67
134.97,4.67
134.97,4.67
134.97,4.67
134.97,4.67
134.97,4.67
173.31,41.72
173.31,41.72
173.31,41.72
173.31,41.72
173.31,41.72
173.31,41.72
173.31,41.72
173.31,41.72
173.31,41.72
173.31,41.72
182.84,35.64
182.84,35.64
182.84,35.64
182.84,35.64
182.84,35.64
182.84,35.64
182.84,35.64
182.84,35.64
182.84,35.64
182.84,35.64
194.91,36.92
194.91,36.92
194.91,36.92
194.91,36.92
194.91,36.92
194.91,36.92
194.91,36.92
194.91,36.92
194.91,36.92
194.91,36.92
182.06,20.25
182.06,20.25
182.06,20.25
182.06,20.25
182.06,20.25
182.06,20.25
182.06,20.25
182.06,20.25
182.06,20.25
182.06,20.25
199.2,38.76
199.2,38.76
199.2,38.76
199.2,38.76
199.2,38.76
199.2,38.76
199.2,38.76
199.2,38.76
199.2,38.76
199.2,38.76
206.58,28.63
206.58,28.63
206.58,28.63
206.58,28.63
206.58,28.63
206.58,28.63
206.58,28.63
206.58,28.63
206.58,28.63
206.58,28.63
181.58,22.8
181.58,22.8
181.58,22.8
181.58,22.8
181.58,22.8
181.58,22.8
181.58,22.8
181.58,22.8
181.58,22.8
181.58,22.8
173.74,10.72
173.74,10.72
173.74,10.72
173.74,10.72
173.74,10.72
173.74,10.72
173.74,10.72
173.74,10.72
173.74,10.72
173.74,10.72
194.89,12.27
194.89,12.27
194.89,12.27
194.89,12.27
194.89,12.27
194.89,12.27
194.89,12.27
194.89,12.27
194.89,12.27
194.89,12.27
169.91,5.12
169.91,5.12
169.91,5.12
169.91,5.12
169.91,5.12
169.91,5.12
169.91,5.12
169.91,5.12
169.91,5.12
169.91,5.12
178.25,14.39
178.25,14.39
178.25,14.39
178.25,14.39
178.25,14.39
178.25,14.39
178.25,14.39
178.25,14.39
178.25,14.39
178.25,14.39
182.45,19.79
182.45,19.79
182.45,19.79
182.45,19.79
182.45,19.79
182.45,19.79
182.45,19.79
182.45,19.79
182.45,19.79
182.45,19.79
219.89,49.19
219.89,49.19
219.89,49.19
219.89,49.19
219.89,49.19
219.89,49.19
219.89,49.19
219.89,49.19
219.89,49.19
219.89,49.19
186.79,11.76
186.79,11.76
186.79,11.76
186.79,11.76
186.79,11.76
186.79,11.76
186.79,11.76
186.79,11.76
186.79,11.76
186.79,11.76
223.81,39.33
223.81,39.33
223.81,39.33
223.81,39.33
223.81,39.33
223.81,39.33
223.81,39.33
223.81,39.33
223.81,39.33
223.81,39.33
186.89,7.64
186.89,7.64
186.89,7.64
186.89,7.64
186.89,7.64
186.89,7.64
186.89,7.64
186.89,7.64
186.89,7.64
186.89,7.64
245.51,60.01
245.51,60.01
245.51,60.01
245.51,60.01
245.51,60.01
245.51,60.01
245.51,60.01
245.51,60.01
245.51,60.01
245.51,60.01
202.02,13.11
202.02,13.11
202.02,13.11
202.02,13.11
202.02,13.11
202.02,13.11
202.02,13.11
202.02,13.11
202.02,13.11
202.02,13.11
207.72,16.14
207.72,16.14
207.72,16.14
207.72,16.14
207.72,16.14
207.72,16.14
207.72,16.14
207.72,16.14
207.72,16.14
207.72,16.14
195.78,26.35
195.78,26.35
195.78,26.35
195.78,26.35
195.78,26.35
195.78,26.35
195.78,26.35
195.78,26.35
195.78,26.35
195.78,26.35
188.54,26.53
188.54,26.53
188.54,26.53
188.54,26.53
188.54,26.53
188.54,26.53
188.54,26.53
188.54,26.53
188.54,26.53
188.54,26.53
229.96,25.32
229.96,25.32
229.96,25.32
229.96,25.32
229.96,25.32
229.96,25.32
229.96,25.32
229.96,25.32
229.96,25.32
229.96,25.32
203.33,52.84
203.33,52.84
203.33,52.84
203.33,52.84
203.33,52.84
203.33,52.84
203.33,52.84
203.33,52.84
203.33,52.84
203.33,52.84
130.24,19.08
130.24,19.08
130.24,19.08
130.24,19.08
130.24,19.08
130.24,19.08
130.24,19.08
130.24,19.08
130.24,19.08
130.24,19.08
169.51,26.61
169.51,26.61
169.51,26.61
169.51,26.61
169.51,26.61
169.51,26.61
169.51,26.61
169.51,26.61
169.51,26.61
169.51,26.61
199.85,26.26
199.85,26.26
199.85,26.26
199.85,26.26
199.85,26.26
199.85,26.26
199.85,26.26
199.85,26.26
199.85,26.26
199.85,26.26
155.77,6.59
155.77,6.59
155.77,6.59
155.77,6.59
155.77,6.59
155.77,6.59
155.77,6.59
155.77,6.59
155.77,6.59
155.77,6.59
220.73,57.06
220.73,57.06
220.73,57.06
220.73,57.06
220.73,57.06
220.73,57.06
220.73,57.06
220.73,57.06
220.73,57.06
220.73,57.06
170.23,20.82
170.23,20.82
170.23,20.82
170.23,20.82
170.23,20.82
170.23,20.82
170.23,20.82
170.23,20.82
170.23,20.82
170.23,20.82
164.62,27.88
164.62,27.88
164.62,27.88
164.62,27.88
164.62,27.88
164.62,27.88
164.62,27.88
164.62,27.88
164.62,27.88
164.62,27.88
240.0,46.01
240.0,46.01
240.0,46.01
240.0,46.01
240.0,46.01
240.0,46.01
240.0,46.01
240.0,46.01
240.0,46.01
240.0,46.01
179.27,31.59
179.27,31.59
179.27,31.59
179.27,31.59
179.27,31.59
179.27,31.59
179.27,31.59
179.27,31.59
179.27,31.59
179.27,31.59
161.32,20.86
161.32,20.86
161.32,20.86
161.32,20.86
161.32,20.86
161.32,20.86
161.32,20.86
161.32,20.86
161.32,20.86
161.32,20.86
163.0,11.08
163.0,11.08
163.0,11.08
163.0,11.08
163.0,11.08
163.0,11.08
163.0,11.08
163.0,11.08
163.0,11.08
163.0,11.08
225.24,28.17
225.24,28.17
225.24,28.17
225.24,28.17
225.24,28.17
225.24,28.17
225.24,28.17
225.24,28.17
225.24,28.17
225.24,28.17
245.22,58.69
245.22,58.69
245.22,58.69
245.22,58.69
245.22,58.69
245.22,58.69
245.22,58.69
245.22,58.69
245.22,58.69
245.22,58.69
203.95,37.24
203.95,37.24
203.95,37.24
203.95,37.24
203.95,37.24
203.95,37.24
203.95,37.24
203.95,37.24
203.95,37.24
203.95,37.24
218.98,40.47
218.98,40.47
218.98,40.47
218.98,40.47
218.98,40.47
218.98,40.47
218.98,40.47
218.98,40.47
218.98,40.47
218.98,40.47
198.41,31.54
198.41,31.54
198.41,31.54
198.41,31.54
198.41,31.54
198.41,31.54
198.41,31.54
198.41,31.54
198.41,31.54
198.41,31.54
183.56,10.81
183.56,10.81
183.56,10.81
183.56,10.81
183.56,10.81
183.56,10.81
183.56,10.81
183.56,10.81
183.56,10.81
183.56,10.81
228.78,45.99
228.78,45.99
228.78,45.99
228.78,45.99
228.78,45.99
228.78,45.99
228.78,45.99
228.78,45.99
228.78,45.99
228.78,45.99
184.03,35.78
184.03,35.78
184.03,35.78
184.03,35.78
184.03,35.78
184.03,35.78
184.03,35.78
184.03,35.78
184.03,35.78
184.03,35.78
131.33,13.73
131.33,13.73
131.33,13.73
131.33,13.73
131.33,13.73
131.33,13.73
131.33,13.73
131.33,13.73
131.33,13.73
131.33,13.73
196.63,40.61
196.63,40.61
196.63,40.61
196.63,40.61
196.63,40.61
196.63,40.61
196.63,40.61
196.63,40.61
196.63,40.61
196.63,40.61
192.62,6.8
192.62,6.8
192.62,6.8
192.62,6.8
192.62,6.8
192.62,6.8
192.62,6.8
192.62,6.8
192.62,6.8
192.62,6.8
186.78,10.09
186.78,10.09
186.78,10.09
186.78,10.09
186.78,10.09
186.78,10.09
186.78,10.09
186.78,10.09
186.78,10.09
186.78,10.09
176.1,34.79
176.1,34.79
176.1,34.79
176.1,34.79
176.1,34.79
176.1,34.79
176.1,34.79
176.1,34.79
176.1,34.79
176.1,34.79
247.29,62.58
247.29,62.58
247.29,62.58
247.29,62.58
247.29,62.58
247.29,62.58
247.29,62.58
247.29,62.58
247.29,62.58
247.29,62.58
203.7,25.69
203.7,25.69
203.7,25.69
203.7,25.69
203.7,25.69
203.7,25.69
203.7,25.69
203.7,25.69
203.7,25.69
203.7,25.69
199.05,31.25
199.05,31.25
199.05,31.25
199.05,31.25
199.05,31.25
199.05,31.25
199.05,31.25
199.05,31.25
199.05,31.25
199.05,31.25
141.5,15.84
141.5,15.84
141.5,15.84
141.5,15.84
141.5,15.84
141.5,15.84
141.5,15.84
141.5,15.84
141.5,15.84
141.5,15.84
204.99,20.57
204.99,20.57
204.99,20.57
204.99,20.57
204.99,20.57
204.99,20.57
204.99,20.57
204.99,20.57
204.99,20.57
204.99,20.57
149.09,53.6
149.09,53.6
149.09,53.6
149.09,53.6
149.09,53.6
149.09,53.6
149.09,53.6
149.09,53.6
149.09,53.6
149.09,53.6
203.09,42.6
203.09,42.6
203.09,42.6
203.09,42.6
203.09,42.6
